label,ph,temperature,humidity,altitude,rainfall,N,P,K
2,7.26,17.04,67.48,1468.0,826.21,122.0,42.0,131.0
2,6.07,15.25,50.81,913.0,1041.09,138.0,33.0,287.0
2,6.48,28.72,56.98,1465.0,1378.58,122.0,33.0,211.0
2,7.02,24.63,65.3,1007.0,992.99,114.0,37.0,118.0
3,6.73,32.25,54.86,446.0,1088.54,181.0,84.0,100.0
3,6.81,30.6,59.64,515.0,1434.68,169.0,84.0,154.0
3,6.49,36.11,50.96,564.0,1390.82,148.0,58.0,176.0
3,6.82,24.3,53.07,447.0,1263.67,141.0,55.0,152.0
3,6.83,32.87,64.32,399.0,1685.03,101.0,76.0,191.0
3,6.14,24.39,52.9,350.0,1306.75,139.0,41.0,186.0
3,6.99,33.95,64.86,330.0,1488.59,163.0,50.0,235.0
3,6.05,33.12,64.52,568.0,1492.5,141.0,89.0,221.0
3,6.68,32.38,73.96,534.0,1278.69,165.0,61.0,154.0
3,6.63,27.81,79.19,737.0,1177.24,137.0,91.0,214.0
3,6.4,26.06,54.26,635.0,1479.52,162.0,67.0,194.0
3,6.1,37.42,59.41,371.0,1597.65,172.0,43.0,103.0
3,6.01,30.1,50.48,302.0,1673.55,172.0,55.0,239.0
3,6.79,31.28,78.44,380.0,1353.54,158.0,85.0,160.0
3,6.01,37.19,55.52,278.0,1328.13,127.0,56.0,124.0
3,6.37,25.01,66.1,429.0,1408.08,189.0,53.0,140.0
3,6.05,28.92,59.13,781.0,1096.32,175.0,93.0,245.0
3,6.2,25.88,59.33,348.0,1481.29,189.0,73.0,149.0
3,6.93,23.18,59.8,774.0,1036.35,112.0,39.0,129.0
3,6.64,30.17,58.7,535.0,1153.99,129.0,84.0,127.0
3,6.46,27.53,60.78,637.0,1664.1,113.0,42.0,193.0
3,6.37,23.43,67.06,734.0,1525.11,193.0,38.0,167.0
3,6.13,31.45,78.82,730.0,1676.64,123.0,65.0,114.0
3,6.34,33.01,63.27,677.0,1321.24,136.0,53.0,209.0
3,6.92,25.58,54.71,368.0,1237.88,190.0,35.0,139.0
3,6.47,29.88,69.46,654.0,1048.17,166.0,69.0,106.0
3,6.81,26.06,64.06,590.0,1645.69,146.0,40.0,248.0
3,6.73,35.65,57.08,769.0,1178.42,132.0,40.0,130.0
3,6.34,30.57,54.7,202.0,1052.74,137.0,77.0,212.0
3,6.35,36.65,56.41,537.0,1244.94,131.0,45.0,214.0
3,6.45,36.3,64.94,557.0,1526.07,116.0,77.0,162.0
3,7.0,29.53,58.53,231.0,1422.94,159.0,31.0,118.0
3,6.01,36.94,66.02,699.0,1377.64,192.0,66.0,143.0
3,6.17,33.8,74.28,515.0,1259.65,135.0,75.0,239.0
3,6.57,30.22,52.26,524.0,1381.47,198.0,35.0,197.0
3,6.75,28.26,66.43,459.0,1526.87,150.0,87.0,231.0
3,6.75,24.97,69.22,459.0,1346.47,199.0,59.0,178.0
3,6.61,35.91,68.07,207.0,1588.81,102.0,81.0,161.0
3,6.71,33.33,65.57,370.0,1011.47,195.0,90.0,227.0
3,6.29,32.57,70.94,682.0,1533.91,166.0,96.0,243.0
3,6.37,25.67,65.66,257.0,1328.64,153.0,78.0,161.0
3,6.25,35.22,56.87,517.0,1225.22,108.0,59.0,100.0
3,6.5,37.15,58.22,493.0,1140.24,165.0,100.0,171.0
3,6.17,23.67,52.21,686.0,1310.93,127.0,57.0,243.0
3,6.41,32.25,51.46,504.0,1459.6,170.0,88.0,222.0
3,6.91,27.01,68.75,288.0,1445.23,158.0,62.0,241.0
3,6.89,24.25,77.8,449.0,1110.1,174.0,46.0,156.0
3,6.37,34.69,62.89,717.0,1505.37,192.0,86.0,206.0
3,6.26,34.85,72.6,534.0,1588.58,194.0,99.0,136.0
3,6.19,32.95,57.96,338.0,1246.09,177.0,46.0,148.0
3,6.17,24.84,61.77,639.0,1293.57,108.0,57.0,250.0
3,6.57,33.22,52.62,789.0,1002.2,185.0,71.0,247.0
3,6.87,26.48,52.19,386.0,1580.46,105.0,41.0,176.0
3,6.7,24.13,54.95,331.0,1082.75,196.0,83.0,242.0
3,6.25,24.85,77.46,523.0,1451.88,147.0,44.0,188.0
3,6.34,26.69,53.77,670.0,1332.68,115.0,83.0,188.0
3,6.47,33.1,75.38,653.0,1323.91,176.0,45.0,250.0
3,6.62,35.58,59.31,255.0,1622.39,159.0,99.0,146.0
3,6.62,28.84,72.48,689.0,1048.73,109.0,63.0,246.0
3,6.45,33.72,61.29,600.0,1302.76,179.0,75.0,246.0
3,6.27,25.98,78.53,204.0,1653.44,170.0,90.0,250.0
3,6.85,32.12,79.44,623.0,1250.83,198.0,52.0,197.0
3,6.88,32.43,50.8,405.0,1544.2,186.0,62.0,218.0
3,6.27,27.17,76.3,546.0,1651.23,106.0,34.0,111.0
3,6.34,35.62,57.95,675.0,1470.56,154.0,80.0,172.0
3,6.57,30.34,74.2,404.0,1083.84,122.0,74.0,175.0
3,6.94,36.52,53.81,661.0,1386.84,108.0,34.0,116.0
3,6.29,24.79,77.11,534.0,1237.95,117.0,43.0,124.0
3,6.29,32.03,50.77,513.0,1107.77,149.0,68.0,123.0
3,6.92,25.55,78.59,295.0,1032.18,153.0,47.0,113.0
3,6.25,30.2,51.09,501.0,1447.41,101.0,94.0,135.0
3,6.44,30.91,62.88,578.0,1318.46,192.0,43.0,144.0
3,6.78,31.83,58.37,746.0,1296.98,133.0,40.0,142.0
3,6.54,24.46,70.15,217.0,1637.0,190.0,93.0,163.0
3,6.2,35.88,52.29,320.0,1559.82,111.0,47.0,177.0
3,6.4,37.93,51.22,322.0,1497.52,189.0,40.0,138.0
3,6.44,26.38,58.92,728.0,1568.64,186.0,67.0,159.0
3,6.23,31.31,52.54,518.0,1242.2,177.0,33.0,199.0
3,6.88,35.01,62.29,350.0,1282.12,136.0,73.0,173.0
3,6.86,35.4,54.41,799.0,1019.26,131.0,76.0,218.0
3,6.96,23.98,61.3,479.0,1344.85,164.0,33.0,191.0
3,6.46,34.6,79.5,431.0,1570.85,111.0,63.0,154.0
3,6.87,32.86,51.69,739.0,1370.31,100.0,40.0,192.0
3,6.26,30.39,58.64,651.0,1046.69,129.0,41.0,175.0
3,6.15,32.95,53.28,684.0,1024.52,191.0,40.0,149.0
3,6.12,32.17,72.6,311.0,1606.2,107.0,68.0,213.0
3,6.32,27.52,71.96,433.0,1578.6,106.0,78.0,193.0
3,6.37,31.69,72.87,559.0,1151.74,184.0,77.0,224.0
3,6.2,31.42,69.44,572.0,1334.76,102.0,45.0,220.0
3,6.13,30.4,61.47,539.0,1134.69,136.0,46.0,100.0
3,6.82,32.43,58.09,208.0,1679.17,100.0,73.0,249.0
3,6.83,27.71,79.11,608.0,1459.27,183.0,95.0,229.0
3,6.93,25.84,73.77,471.0,1675.69,118.0,34.0,242.0
3,6.54,30.53,61.84,408.0,1367.42,109.0,34.0,117.0
3,6.21,23.04,53.13,600.0,1279.51,162.0,70.0,197.0
3,6.2,27.53,76.72,461.0,1490.88,149.0,93.0,109.0
3,6.68,34.01,79.41,568.0,1233.41,156.0,53.0,230.0
3,6.41,36.56,59.63,249.0,1129.8,143.0,40.0,165.0
3,6.37,32.75,52.84,635.0,1302.28,177.0,91.0,198.0
3,6.73,34.13,78.22,683.0,1601.34,178.0,51.0,250.0
3,6.83,28.16,57.78,449.0,1341.03,199.0,75.0,242.0
3,6.7,23.08,78.66,324.0,1008.18,178.0,41.0,249.0
3,6.68,30.76,79.09,292.0,1271.3,142.0,53.0,128.0
3,6.92,28.29,65.64,634.0,1404.9,132.0,65.0,205.0
3,6.23,35.75,68.81,797.0,1380.44,185.0,99.0,189.0
3,6.4,23.24,56.07,454.0,1209.54,195.0,62.0,173.0
3,6.38,24.17,77.31,612.0,1660.12,135.0,99.0,105.0
3,6.97,31.96,75.9,592.0,1572.47,166.0,90.0,110.0
3,6.12,34.17,50.95,754.0,1547.48,173.0,83.0,171.0
3,6.81,33.21,78.86,273.0,1585.45,102.0,49.0,162.0
3,6.67,35.21,55.89,585.0,1199.9,172.0,65.0,109.0
3,6.67,34.34,58.84,205.0,1197.3,124.0,82.0,186.0
3,6.36,32.42,51.28,733.0,1667.78,119.0,91.0,209.0
3,6.72,24.95,50.99,748.0,1443.46,185.0,97.0,144.0
3,6.43,23.95,76.31,377.0,1017.35,119.0,31.0,148.0
3,6.29,27.24,71.29,382.0,1057.17,118.0,56.0,172.0
3,6.65,33.26,69.36,758.0,1310.72,167.0,30.0,137.0
3,6.48,28.63,66.72,541.0,1109.68,146.0,77.0,144.0
3,6.4,28.54,56.23,328.0,1520.38,184.0,93.0,134.0
3,6.48,36.24,71.84,642.0,1263.04,144.0,92.0,158.0
3,6.54,28.06,78.49,248.0,1402.32,139.0,85.0,207.0
3,6.52,37.27,61.2,588.0,1366.94,120.0,60.0,115.0
3,6.81,37.09,58.35,653.0,1651.15,162.0,44.0,229.0
3,6.67,37.38,75.08,377.0,1381.43,193.0,80.0,249.0
3,6.16,35.77,52.5,541.0,1586.93,195.0,76.0,198.0
3,6.06,25.69,67.0,629.0,1092.4,138.0,51.0,232.0
3,6.67,30.95,74.3,273.0,1231.94,113.0,76.0,170.0
3,6.14,25.24,52.84,344.0,1449.48,172.0,39.0,127.0
3,6.55,25.19,59.85,496.0,1516.43,131.0,84.0,192.0
3,6.44,31.79,75.04,431.0,1342.37,183.0,30.0,149.0
3,6.69,27.63,64.53,789.0,1424.26,186.0,67.0,226.0
3,6.04,31.78,74.0,614.0,1364.19,185.0,47.0,243.0
3,6.14,29.34,64.13,595.0,1357.67,184.0,51.0,191.0
3,6.15,30.61,66.92,780.0,1214.07,182.0,62.0,191.0
3,6.49,29.64,59.75,257.0,1342.65,135.0,58.0,127.0
3,6.76,30.98,51.4,695.0,1238.28,200.0,72.0,173.0
3,6.04,23.56,60.1,242.0,1623.15,168.0,57.0,121.0
3,6.08,29.65,64.03,332.0,1031.07,131.0,59.0,155.0
3,6.13,25.99,55.72,798.0,1214.52,128.0,53.0,117.0
3,6.47,37.78,63.92,492.0,1617.26,194.0,55.0,160.0
3,6.16,37.12,50.86,549.0,1621.44,168.0,93.0,221.0
3,6.82,36.82,50.8,271.0,1429.69,175.0,90.0,200.0
3,6.42,26.76,50.96,240.0,1061.24,111.0,38.0,152.0
3,6.12,28.16,65.9,629.0,1629.63,115.0,60.0,143.0
3,6.81,29.16,54.78,505.0,1357.21,186.0,37.0,110.0
3,6.74,29.71,64.6,601.0,1202.46,109.0,45.0,121.0
3,6.62,33.84,74.42,374.0,1631.11,137.0,99.0,223.0
3,6.93,36.12,54.08,250.0,1211.81,136.0,74.0,102.0
3,6.93,25.24,73.13,301.0,1656.12,184.0,88.0,111.0
3,6.8,34.58,74.96,365.0,1399.65,108.0,54.0,149.0
3,6.55,24.71,68.74,486.0,1212.76,165.0,55.0,193.0
3,6.46,25.91,55.8,554.0,1218.1,130.0,78.0,130.0
3,6.59,24.53,66.98,745.0,1619.44,147.0,38.0,166.0
3,6.87,23.51,65.62,311.0,1695.36,137.0,88.0,187.0
3,6.41,29.89,59.07,673.0,1252.91,153.0,89.0,230.0
3,6.58,25.8,60.09,799.0,1228.2,128.0,98.0,141.0
3,6.33,32.36,62.24,558.0,1256.06,195.0,88.0,249.0
3,6.72,32.43,70.65,413.0,1369.01,154.0,66.0,114.0
3,6.72,35.41,56.7,514.0,1189.89,165.0,82.0,195.0
3,6.45,27.97,53.35,629.0,1339.41,143.0,72.0,230.0
3,6.6,29.59,55.17,562.0,1634.61,153.0,64.0,221.0
3,6.75,25.09,51.83,635.0,1663.28,172.0,69.0,167.0
3,6.63,30.35,55.04,745.0,1113.53,177.0,88.0,100.0
3,6.84,24.09,66.51,713.0,1375.21,136.0,53.0,115.0
3,6.75,37.13,76.43,340.0,1066.77,150.0,37.0,100.0
3,6.17,32.19,54.0,725.0,1138.49,194.0,93.0,186.0
3,6.03,24.79,66.19,259.0,1325.83,134.0,55.0,147.0
3,6.12,29.99,67.03,704.0,1199.3,112.0,55.0,185.0
3,6.97,32.1,67.13,222.0,1147.54,200.0,93.0,227.0
3,6.92,26.5,53.97,332.0,1443.26,181.0,92.0,144.0
3,6.33,24.28,62.9,256.0,1084.68,130.0,97.0,114.0
3,6.61,32.99,78.18,354.0,1267.83,178.0,62.0,230.0
3,6.68,36.59,71.57,325.0,1686.33,175.0,96.0,161.0
3,6.98,34.46,61.5,734.0,1549.84,169.0,83.0,137.0
3,6.54,28.06,53.41,602.0,1603.86,133.0,58.0,106.0
3,6.68,24.02,61.82,602.0,1004.55,106.0,62.0,165.0
3,6.76,27.58,62.49,755.0,1582.62,170.0,39.0,214.0
3,6.91,29.02,79.76,212.0,1096.94,131.0,45.0,177.0
3,6.56,27.47,78.99,531.0,1512.82,124.0,94.0,246.0
3,6.24,26.05,78.46,314.0,1098.4,107.0,68.0,143.0
3,6.98,23.04,69.84,497.0,1604.35,183.0,78.0,191.0
3,6.38,30.18,67.51,345.0,1454.16,159.0,80.0,183.0
3,6.66,35.37,56.52,487.0,1080.31,131.0,53.0,100.0
3,6.11,25.16,61.34,349.0,1270.42,170.0,66.0,222.0
3,6.17,26.84,57.02,560.0,1685.34,131.0,35.0,239.0
3,6.66,37.61,69.38,605.0,1493.84,177.0,37.0,187.0
3,6.01,29.74,60.09,377.0,1106.48,141.0,68.0,153.0
3,6.04,23.71,71.34,287.0,1205.87,179.0,97.0,212.0
3,6.59,29.16,60.62,547.0,1421.21,195.0,37.0,213.0
3,6.65,27.7,76.44,279.0,1121.97,136.0,75.0,195.0
3,6.84,36.39,79.33,215.0,1211.28,183.0,57.0,190.0
3,6.17,29.2,69.59,267.0,1067.76,161.0,87.0,235.0
3,6.84,24.46,60.2,607.0,1055.52,136.0,59.0,220.0
3,6.97,24.69,65.19,756.0,1420.22,141.0,50.0,132.0
3,6.18,37.37,57.16,422.0,1256.77,170.0,78.0,184.0
3,6.35,33.24,77.79,493.0,1132.12,109.0,40.0,137.0
3,6.56,28.07,77.3,326.0,1567.35,195.0,33.0,153.0
3,6.18,35.55,73.64,480.0,1583.59,149.0,90.0,161.0
3,6.49,28.98,73.31,642.0,1185.93,102.0,81.0,149.0
3,6.71,34.16,54.66,507.0,1614.63,120.0,45.0,249.0
4,5.47,25.38,77.6,489.0,1173.23,133.0,70.0,179.0
4,6.27,32.64,73.68,665.0,1072.64,190.0,88.0,211.0
4,6.29,26.88,79.9,212.0,1434.34,135.0,91.0,171.0
4,5.59,29.67,76.12,574.0,1190.18,196.0,61.0,174.0
4,6.25,34.29,76.77,137.0,1321.52,110.0,73.0,157.0
4,5.66,32.61,76.69,717.0,1187.13,118.0,62.0,155.0
4,5.34,32.56,78.83,364.0,1310.51,192.0,67.0,155.0
4,6.17,28.23,74.29,227.0,1445.71,138.0,69.0,154.0
4,5.42,30.85,76.8,217.0,1477.04,185.0,69.0,184.0
4,5.99,23.64,73.09,675.0,1414.57,109.0,86.0,169.0
4,5.73,22.6,76.2,266.0,1416.63,178.0,81.0,250.0
4,5.13,36.43,71.26,767.0,1240.04,171.0,61.0,160.0
4,6.1,26.98,72.08,607.0,1388.12,148.0,100.0,199.0
4,5.93,35.12,73.46,551.0,1304.02,158.0,92.0,230.0
4,5.19,27.07,70.89,421.0,1033.47,127.0,60.0,197.0
4,5.33,29.33,75.95,676.0,1004.11,159.0,96.0,170.0
4,6.05,30.5,73.59,173.0,1319.03,108.0,53.0,169.0
4,5.17,24.86,77.44,947.0,1024.02,141.0,96.0,202.0
4,5.03,24.23,70.43,490.0,1423.71,182.0,68.0,234.0
4,5.1,26.72,78.73,344.0,1391.41,172.0,99.0,216.0
4,6.16,22.2,75.43,532.0,1381.26,128.0,99.0,213.0
4,6.5,29.83,72.89,212.0,1201.21,165.0,100.0,192.0
4,5.07,28.24,75.16,533.0,1345.89,109.0,82.0,209.0
4,6.14,36.3,74.11,687.0,1115.7,110.0,65.0,150.0
4,5.17,32.84,74.24,586.0,1103.09,159.0,60.0,191.0
4,5.84,23.07,75.79,130.0,1257.63,183.0,95.0,170.0
4,5.05,27.71,78.66,973.0,1188.47,159.0,62.0,232.0
4,5.43,33.67,72.78,913.0,1431.58,127.0,57.0,181.0
4,5.52,31.27,76.45,142.0,1312.09,125.0,92.0,243.0
4,5.45,32.94,70.6,462.0,1245.81,147.0,68.0,187.0
4,5.02,26.02,75.58,772.0,1150.62,174.0,59.0,206.0
4,5.42,27.87,78.77,614.0,1459.83,192.0,85.0,220.0
4,5.63,32.28,76.06,633.0,1035.11,157.0,77.0,239.0
4,6.28,34.75,78.77,603.0,1037.9,180.0,61.0,248.0
4,6.19,23.58,71.19,937.0,1485.23,126.0,92.0,186.0
4,6.44,37.89,74.16,871.0,1470.38,136.0,64.0,229.0
4,5.27,27.31,70.07,758.0,1257.57,171.0,83.0,222.0
4,5.42,28.23,71.8,153.0,1395.71,120.0,55.0,201.0
4,5.64,31.59,70.04,639.0,1004.47,111.0,84.0,250.0
4,5.9,31.39,70.12,132.0,1031.65,126.0,86.0,208.0
4,5.23,28.74,73.74,609.0,1070.14,104.0,71.0,181.0
4,5.69,37.52,72.14,135.0,1052.69,125.0,73.0,250.0
4,5.43,24.2,70.66,456.0,1214.25,166.0,92.0,210.0
4,5.01,33.79,71.39,276.0,1038.41,155.0,72.0,210.0
4,5.66,31.36,76.51,173.0,1086.04,118.0,59.0,239.0
4,5.9,30.01,75.66,343.0,1407.06,100.0,58.0,240.0
4,5.26,36.41,73.41,913.0,1241.89,143.0,59.0,249.0
4,5.28,29.65,70.2,893.0,1047.29,144.0,74.0,242.0
4,5.51,36.69,76.27,687.0,1160.83,108.0,97.0,237.0
4,5.43,32.97,71.55,505.0,1403.1,129.0,76.0,250.0
4,5.31,29.19,71.4,632.0,1316.65,139.0,57.0,210.0
4,6.14,32.01,72.64,278.0,1189.94,196.0,92.0,190.0
4,6.43,33.71,76.63,328.0,1098.54,116.0,53.0,250.0
4,6.41,29.07,75.87,938.0,1033.75,105.0,92.0,163.0
4,6.13,24.46,72.19,667.0,1349.08,145.0,93.0,185.0
4,5.71,27.84,73.68,877.0,1002.7,196.0,70.0,159.0
4,5.79,26.44,79.77,324.0,1111.65,188.0,63.0,171.0
4,6.34,29.31,77.62,332.0,1265.31,128.0,93.0,179.0
4,6.04,26.2,74.41,417.0,1142.88,141.0,100.0,244.0
4,5.71,31.55,75.98,611.0,1487.3,124.0,84.0,163.0
4,5.77,37.79,75.59,504.0,1247.06,127.0,58.0,214.0
4,6.38,30.29,73.91,991.0,1035.76,130.0,85.0,217.0
4,5.83,22.57,79.62,290.0,1348.71,122.0,64.0,220.0
4,5.69,33.67,74.15,738.0,1009.3,194.0,99.0,178.0
4,5.05,24.66,72.43,482.0,1083.08,140.0,99.0,228.0
4,5.11,37.22,78.34,167.0,1468.47,192.0,54.0,204.0
4,6.16,28.82,76.78,312.0,1189.48,102.0,64.0,227.0
4,5.91,22.94,77.97,684.0,1295.41,105.0,95.0,202.0
4,5.16,35.95,77.55,842.0,1286.77,127.0,62.0,176.0
4,5.93,30.54,77.96,358.0,1330.87,171.0,52.0,239.0
4,5.0,32.7,70.26,423.0,1296.36,110.0,92.0,212.0
4,6.14,25.37,72.03,195.0,1075.43,133.0,70.0,180.0
4,6.3,23.21,75.95,950.0,1228.53,175.0,50.0,211.0
4,6.08,25.79,76.21,721.0,1474.88,121.0,54.0,238.0
4,5.03,32.51,76.96,625.0,1036.09,184.0,76.0,160.0
4,6.1,37.85,79.08,420.0,1332.11,144.0,59.0,155.0
4,5.68,24.91,71.35,150.0,1011.56,127.0,98.0,158.0
4,5.84,25.83,79.26,487.0,1258.27,172.0,61.0,218.0
4,6.08,27.96,72.96,634.0,1197.2,125.0,92.0,150.0
4,6.45,28.68,79.23,884.0,1131.04,161.0,79.0,182.0
4,5.66,37.1,79.58,546.0,1121.6,145.0,76.0,162.0
4,5.8,37.32,79.22,790.0,1491.1,113.0,80.0,197.0
4,5.51,30.31,75.9,876.0,1259.45,163.0,50.0,185.0
4,5.02,35.1,77.54,939.0,1297.05,192.0,63.0,163.0
4,5.49,24.29,79.18,893.0,1021.42,113.0,61.0,237.0
4,5.06,25.83,71.12,585.0,1116.2,126.0,60.0,187.0
4,6.47,29.6,72.51,800.0,1454.39,176.0,88.0,214.0
4,5.79,31.95,76.45,466.0,1105.36,137.0,57.0,153.0
4,5.55,30.58,70.91,276.0,1223.55,195.0,74.0,154.0
4,6.29,25.42,71.72,361.0,1012.43,186.0,75.0,165.0
4,6.37,26.9,76.07,161.0,1253.25,149.0,67.0,177.0
4,5.53,28.64,72.46,673.0,1265.06,175.0,94.0,192.0
4,6.22,34.48,76.76,737.0,1219.44,190.0,88.0,221.0
4,5.89,32.88,79.93,226.0,1245.21,104.0,54.0,197.0
4,5.78,37.82,74.01,339.0,1371.1,121.0,59.0,241.0
4,5.34,27.99,74.51,249.0,1146.13,197.0,72.0,172.0
4,5.54,28.33,74.62,969.0,1108.02,122.0,62.0,164.0
4,6.39,22.07,78.66,941.0,1115.03,129.0,80.0,179.0
4,6.27,36.3,75.43,604.0,1337.53,162.0,83.0,242.0
4,6.34,31.09,73.52,998.0,1085.83,123.0,75.0,237.0
4,5.52,27.66,72.31,960.0,1150.43,120.0,83.0,179.0
4,5.43,37.33,76.61,678.0,1406.18,134.0,93.0,210.0
4,5.06,29.47,77.87,988.0,1143.63,102.0,60.0,239.0
4,5.11,25.56,75.64,877.0,1139.78,106.0,61.0,224.0
4,5.03,31.88,76.52,714.0,1414.42,100.0,95.0,160.0
4,5.18,27.23,78.97,980.0,1232.86,172.0,58.0,160.0
4,5.5,32.61,78.49,529.0,1468.67,146.0,67.0,232.0
4,5.89,32.96,70.31,776.0,1157.58,126.0,54.0,151.0
4,5.87,33.82,70.39,451.0,1373.25,141.0,95.0,156.0
4,5.44,31.82,73.47,505.0,1043.79,152.0,59.0,229.0
4,5.77,30.65,75.56,809.0,1310.86,102.0,99.0,209.0
4,5.62,31.56,77.52,919.0,1111.67,133.0,60.0,212.0
4,5.65,29.31,77.59,407.0,1498.64,161.0,100.0,189.0
4,6.38,34.68,77.96,264.0,1253.44,168.0,62.0,220.0
4,5.79,33.79,77.74,458.0,1040.09,150.0,69.0,182.0
4,5.68,23.29,72.03,747.0,1010.38,184.0,93.0,250.0
4,6.4,27.17,72.1,699.0,1034.55,113.0,75.0,215.0
4,6.23,36.42,79.65,374.0,1309.95,139.0,78.0,153.0
4,5.81,32.34,76.88,244.0,1039.06,114.0,74.0,174.0
4,5.11,24.62,72.0,640.0,1450.53,145.0,56.0,191.0
4,6.49,27.18,75.67,905.0,1204.4,139.0,97.0,196.0
4,5.62,37.32,76.4,783.0,1295.72,107.0,73.0,235.0
4,6.33,29.24,74.04,216.0,1068.04,162.0,95.0,194.0
4,5.36,24.43,76.31,268.0,1219.21,200.0,79.0,212.0
4,5.15,26.77,77.04,322.0,1224.53,138.0,72.0,233.0
4,5.99,22.48,71.2,226.0,1075.83,145.0,83.0,219.0
4,5.9,24.31,79.18,406.0,1202.32,117.0,64.0,188.0
4,6.11,30.47,71.63,695.0,1432.41,148.0,51.0,195.0
4,5.32,33.95,71.38,443.0,1217.25,128.0,85.0,248.0
4,6.01,32.94,70.93,418.0,1439.08,174.0,53.0,199.0
4,5.69,23.66,71.21,763.0,1235.98,181.0,50.0,243.0
4,5.97,32.21,78.92,822.0,1112.2,106.0,55.0,174.0
4,6.33,28.31,70.59,292.0,1061.66,185.0,58.0,222.0
4,5.07,24.85,75.33,298.0,1258.71,127.0,64.0,154.0
4,5.45,23.3,72.5,326.0,1367.7,163.0,54.0,221.0
4,6.15,25.57,75.73,458.0,1047.82,159.0,89.0,191.0
4,6.21,25.74,79.45,336.0,1420.27,125.0,88.0,165.0
4,5.89,32.93,72.7,862.0,1458.77,106.0,80.0,189.0
4,5.42,34.37,79.16,338.0,1009.61,148.0,56.0,208.0
4,5.74,25.38,73.32,121.0,1314.73,193.0,54.0,168.0
4,6.47,36.9,78.9,529.0,1076.08,122.0,57.0,240.0
4,5.75,37.85,71.28,113.0,1328.93,113.0,57.0,200.0
4,6.15,34.49,79.24,336.0,1321.95,102.0,85.0,181.0
4,5.95,33.88,72.58,688.0,1359.51,138.0,55.0,174.0
4,5.96,35.32,73.75,227.0,1398.96,197.0,65.0,175.0
4,5.07,28.07,75.57,175.0,1340.38,180.0,55.0,246.0
4,6.29,35.68,70.44,667.0,1119.6,115.0,61.0,239.0
4,5.84,25.42,71.09,157.0,1292.84,174.0,59.0,223.0
4,5.86,29.03,76.95,647.0,1308.17,174.0,50.0,204.0
4,6.43,36.75,73.0,417.0,1193.89,160.0,55.0,195.0
4,5.08,34.69,76.01,151.0,1424.12,101.0,86.0,181.0
4,5.97,37.23,73.9,670.0,1098.5,101.0,90.0,225.0
4,5.64,33.52,70.08,307.0,1370.5,197.0,56.0,167.0
4,6.44,25.11,75.21,567.0,1042.97,158.0,59.0,195.0
4,5.3,26.59,76.15,934.0,1491.02,119.0,81.0,210.0
4,6.01,26.93,79.91,370.0,1386.93,149.0,70.0,156.0
4,6.3,29.26,77.56,265.0,1321.7,165.0,92.0,217.0
4,5.13,28.92,73.07,293.0,1462.27,110.0,74.0,224.0
4,5.46,31.79,75.03,218.0,1222.0,110.0,93.0,200.0
4,5.79,29.4,79.65,799.0,1410.01,120.0,58.0,230.0
4,6.21,33.76,75.15,486.0,1452.79,106.0,57.0,194.0
4,6.2,34.51,79.37,187.0,1118.11,179.0,53.0,188.0
4,6.0,24.81,70.67,246.0,1381.35,176.0,60.0,224.0
4,5.76,34.02,76.19,939.0,1270.26,129.0,60.0,239.0
4,5.2,29.93,79.33,876.0,1178.56,193.0,67.0,211.0
4,5.32,22.2,70.07,685.0,1287.14,188.0,87.0,237.0
4,5.18,28.0,75.97,628.0,1406.09,172.0,86.0,179.0
4,5.83,22.66,75.15,360.0,1364.25,164.0,58.0,199.0
4,5.34,26.99,72.37,330.0,1223.77,175.0,95.0,209.0
4,5.45,29.41,77.82,812.0,1423.94,153.0,95.0,182.0
4,5.94,23.54,76.51,924.0,1317.29,197.0,67.0,230.0
4,5.15,31.91,76.79,197.0,1362.79,134.0,95.0,200.0
4,5.48,24.91,72.95,594.0,1141.49,139.0,91.0,215.0
4,5.93,31.56,75.91,595.0,1273.97,126.0,88.0,198.0
4,5.62,25.73,74.4,806.0,1450.07,109.0,74.0,197.0
4,6.45,25.31,75.08,927.0,1276.92,123.0,66.0,166.0
4,5.36,35.8,70.78,486.0,1390.31,196.0,69.0,170.0
4,5.15,22.47,70.92,502.0,1011.55,179.0,86.0,162.0
4,6.07,34.25,75.24,448.0,1440.28,106.0,50.0,219.0
4,6.24,27.94,71.55,871.0,1195.88,132.0,91.0,191.0
4,5.1,28.06,73.85,497.0,1478.43,191.0,57.0,162.0
4,6.46,30.39,71.74,910.0,1454.63,157.0,96.0,195.0
4,5.01,31.85,75.58,608.0,1273.82,192.0,73.0,192.0
4,5.51,36.95,77.8,418.0,1399.0,103.0,52.0,178.0
4,5.1,33.18,70.11,710.0,1456.38,187.0,100.0,194.0
4,5.73,28.32,78.63,956.0,1360.05,161.0,77.0,237.0
4,5.36,34.0,75.97,172.0,1499.33,151.0,54.0,197.0
4,6.38,35.53,76.08,712.0,1162.79,156.0,64.0,159.0
4,5.77,29.36,71.49,581.0,1310.7,114.0,69.0,165.0
4,5.65,27.53,70.39,322.0,1172.1,141.0,95.0,238.0
4,6.09,37.37,70.96,525.0,1366.66,147.0,51.0,161.0
4,5.27,35.41,74.92,308.0,1341.94,181.0,81.0,207.0
4,5.11,31.86,72.43,432.0,1411.34,172.0,77.0,233.0
4,5.3,31.37,75.61,575.0,1392.28,164.0,80.0,155.0
4,5.5,26.78,79.09,554.0,1067.98,133.0,90.0,226.0
