label,ph,temperature,humidity,altitude,rainfall,N,P,K
Apricot,5.51,24.23,33.47,545,828.76,107,99,158
Apricot,6.83,19.92,58.69,191,765.05,129,57,181
Apricot,7.04,21.79,39.53,637,860.11,104,88,124
Apricot,5.52,19.99,57.9,812,1052.76,118,73,81
Apricot,6.08,27.72,59.21,340,1043.87,135,61,111
Apricot,5.6,27.85,79.84,389,946.65,87,77,115
Apricot,7.24,25.34,67.54,899,733.25,123,74,171
Apricot,6.29,24.1,56.99,211,692.7,122,82,232
Apricot,7.34,27.58,76.97,976,1114.02,143,39,196
Apricot,6.96,20.7,54.81,572,748.96,132,60,147
Apricot,5.69,18.41,72.17,383,1148.99,91,62,158
Apricot,5.62,12.03,77.31,441,866.83,94,36,189
Apricot,6.54,14.15,52.53,925,873.8,97,85,102
Apricot,6.68,13.88,34.24,836,802.57,111,50,99
Apricot,7.21,13.13,57.3,288,640.78,125,60,130
Apricot,5.53,21.13,35.23,417,1147.54,118,81,99
Apricot,5.99,21.51,49.44,296,923.93,106,23,116
Apricot,6.41,17.11,61.52,597,1082.47,85,64,166
Apricot,7.34,23.32,64.32,276,628.78,128,76,243
Apricot,6.88,24.22,60.29,74,661.8,130,86,203
Apricot,6.84,14.15,41.06,716,1187.17,103,39,197
Apricot,6.59,12.61,30.69,710,909.73,100,30,122
Apricot,6.34,12.2,77.01,389,914.75,102,29,138
Apricot,5.65,17.49,65.52,206,683.74,143,59,129
Apricot,7.23,22.8,42.66,722,832.45,102,81,109
Apricot,7.06,24.33,50.15,903,1004.17,84,66,215
Apricot,7.05,23.89,56.03,933,691.74,113,37,102
Apricot,7.02,29.9,31.28,258,1156.81,133,27,236
Apricot,6.58,14.1,54.08,176,1060.98,145,93,151
Apricot,6.46,16.02,46.28,588,867.18,99,74,135
Apricot,6.79,15.4,60.29,726,1081.7,133,33,216
Apricot,5.79,29.14,44.11,906,913.99,123,66,226
Apricot,5.52,24.6,42.53,714,1190.48,131,65,215
Apricot,6.98,21.52,65.63,503,883.14,120,97,88
Apricot,5.6,15.26,76.12,376,1011.41,149,47,141
Apricot,6.62,17.58,49.84,508,916.74,116,66,143
Apricot,6.94,17.06,58.17,859,815.78,88,70,221
Apricot,6.72,26.62,33.87,691,810.63,87,98,200
Apricot,6.83,12.1,60.15,756,799.32,147,86,232
Apricot,5.91,25.71,69.54,929,1096.88,86,84,241
Apricot,7.26,19.67,76.14,231,1103.61,119,87,250
Apricot,6.1,24.63,49.06,248,712.49,145,48,90
Apricot,5.72,29.29,77.26,104,750.76,113,40,88
Apricot,7.22,12.87,46.24,352,1078.57,142,51,155
Apricot,6.48,17.59,32.56,120,750.83,139,36,225
Apricot,6.12,22.51,52.97,287,918.26,148,80,197
Apricot,6.73,24.11,60.1,77,779.2,137,35,170
Apricot,5.94,15.58,69.52,274,980.31,130,30,245
Apricot,6.84,24.41,56.51,141,1032.75,130,36,156
Apricot,6.92,22.4,77.19,391,627.39,117,90,193
Apricot,7.25,24.57,54.81,485,1068.18,102,92,162
Apricot,5.72,29.48,55.09,895,853.72,144,33,88
Apricot,6.48,23.65,66.69,914,1040.96,139,71,225
Apricot,7.16,15.21,62.37,291,1155.52,113,62,147
Apricot,6.67,13.58,32.68,788,818.79,132,52,248
Apricot,5.77,12.1,59.8,878,727.47,112,20,228
Apricot,7.21,28.08,45.85,905,1094.49,120,47,149
Apricot,6.88,18.76,68.28,733,644.96,138,90,242
Apricot,6.54,21.34,68.81,865,1085.21,127,45,198
Apricot,6.07,21.91,51.14,871,1006.78,123,63,239
Apricot,6.67,27.89,66.2,589,1104.86,115,79,238
Apricot,6.23,29.58,60.92,352,1195.0,107,81,148
Apricot,6.61,21.18,40.4,770,630.09,121,30,247
Apricot,7.5,28.32,69.79,184,1009.49,112,39,184
Apricot,7.08,27.78,71.83,442,772.28,115,93,157
Apricot,7.08,13.38,63.69,392,1007.41,149,34,203
Apricot,6.97,16.34,67.27,732,752.53,130,54,91
Apricot,5.89,13.94,59.91,803,1119.72,107,51,149
Apricot,6.25,14.06,60.43,951,1063.81,119,37,87
Apricot,7.16,18.84,37.51,444,868.91,95,73,136
Apricot,7.42,15.25,39.21,580,784.48,80,25,221
Apricot,5.69,19.31,62.65,75,1112.7,127,31,155
Apricot,5.63,23.55,52.12,746,608.29,129,53,136
Apricot,6.25,21.04,37.35,810,760.2,150,92,164
Apricot,6.44,17.83,55.8,889,1123.48,83,23,207
Apricot,6.83,14.42,32.74,588,1125.8,129,21,221
Apricot,6.26,12.45,34.88,221,1179.44,135,73,208
Apricot,7.24,26.69,40.24,821,1104.99,123,57,97
Apricot,5.92,14.86,73.17,851,1013.99,92,89,97
Apricot,5.86,19.98,50.73,883,644.18,105,76,99
Apricot,5.6,25.03,70.57,519,963.9,142,97,215
Apricot,5.87,13.88,62.5,571,970.96,132,33,117
Apricot,6.85,13.02,37.18,500,1155.19,93,30,193
Apricot,6.46,24.18,33.78,631,885.42,104,32,188
Apricot,5.74,27.76,66.14,528,927.92,127,67,148
Apricot,5.9,23.48,49.56,488,755.51,82,30,176
Apricot,5.53,29.58,44.43,796,859.85,113,27,171
Apricot,6.97,13.29,72.37,539,1105.23,137,69,178
Apricot,6.45,21.94,79.74,878,788.7,134,33,131
Apricot,7.2,12.41,79.64,501,664.77,95,49,214
Apricot,6.1,27.37,51.36,992,761.26,141,64,114
Apricot,5.58,28.18,32.25,892,777.43,110,79,151
Apricot,6.25,18.36,36.06,649,756.67,110,51,173
Apricot,6.42,23.65,36.88,184,971.6,144,70,164
Apricot,5.98,15.05,58.82,839,887.93,104,67,107
Apricot,5.77,22.49,68.86,467,699.41,98,23,139
Apricot,6.87,26.68,65.34,567,1066.86,107,67,201
Apricot,6.26,14.96,44.15,539,1182.39,107,39,177
Apricot,7.1,18.07,78.05,104,961.97,131,45,209
Apricot,6.72,27.4,36.53,662,1185.93,143,96,159
Apricot,7.36,29.46,30.35,150,986.44,134,46,184
Apricot,6.26,28.05,50.8,678,662.58,84,92,126
Apricot,5.79,18.56,70.89,295,880.08,120,90,227
Apricot,6.96,24.08,40.74,92,1167.21,111,24,209
Apricot,5.81,14.08,77.92,212,634.94,147,48,237
Apricot,6.02,18.23,35.56,631,601.74,89,87,249
Apricot,6.79,18.88,58.79,913,1023.19,142,61,193
Apricot,7.35,25.62,38.03,513,876.91,92,59,85
Apricot,6.56,16.9,54.85,276,610.09,145,24,145
Apricot,5.82,21.6,59.0,615,936.16,149,34,245
Apricot,6.42,22.98,36.69,895,919.59,150,73,173
Apricot,7.34,16.05,52.04,485,854.03,123,32,103
Apricot,5.68,21.73,64.64,608,843.2,126,25,181
Apricot,5.74,17.54,68.42,986,1092.18,110,95,82
Apricot,6.86,15.82,65.27,312,696.09,128,64,216
Apricot,7.38,12.66,75.27,389,847.95,98,26,238
Avocado,7.2,21.63,55.62,255,1247.87,103,29,54
Avocado,7.42,25.7,50.61,1442,1522.34,118,34,113
Avocado,6.6,27.51,65.51,479,1654.97,86,52,76
Avocado,6.05,22.27,63.64,886,1211.72,86,42,69
Avocado,7.01,25.27,73.75,1054,1320.08,112,53,55
Avocado,6.71,20.79,59.02,495,1312.42,85,38,86
Avocado,7.0,29.9,58.68,1428,1282.94,114,53,85
Avocado,6.48,25.69,72.2,1494,1101.04,119,23,102
Avocado,7.41,28.28,74.05,1178,1604.42,112,56,115
Avocado,7.2,24.45,55.9,964,1327.7,107,50,82
Avocado,7.08,28.09,60.82,904,1796.07,111,54,66
Avocado,6.99,27.75,67.6,1382,1446.7,119,57,57
Avocado,6.32,24.62,64.41,895,1391.35,115,58,112
Avocado,6.02,25.06,60.85,185,1645.22,108,31,65
Avocado,6.06,20.48,71.49,420,1546.13,113,30,50
Avocado,7.08,28.79,73.21,210,1034.43,108,40,81
Avocado,7.34,23.17,72.63,822,1474.06,109,25,50
Avocado,6.17,23.97,51.91,506,1032.51,117,28,95
Avocado,7.43,21.67,51.87,352,1122.69,93,47,105
Avocado,7.03,25.61,75.17,1313,1050.8,115,32,62
Avocado,6.84,25.69,51.98,606,1372.1,104,46,103
Avocado,6.45,22.08,76.27,782,1449.14,83,38,75
Avocado,6.86,29.33,51.0,669,1389.23,109,29,77
Avocado,6.23,21.13,58.05,1098,1005.28,84,30,70
Avocado,6.71,28.68,66.39,484,1294.59,120,30,58
Avocado,7.35,24.99,70.79,1100,1494.95,115,50,101
Avocado,6.1,21.51,58.49,483,1797.72,87,51,81
Avocado,7.27,21.38,69.05,302,1313.39,100,28,102
Avocado,6.35,21.66,52.1,1101,1625.12,88,31,54
Avocado,6.51,26.12,74.54,1491,1615.04,103,27,110
Avocado,6.75,21.65,68.63,641,1351.08,111,45,52
Avocado,6.98,21.87,62.73,195,1025.28,112,33,101
Avocado,6.06,23.79,67.49,935,1539.68,82,39,102
Avocado,6.59,22.65,69.09,693,1126.81,94,37,99
Avocado,6.51,27.71,72.55,1364,1599.66,80,29,55
Avocado,6.88,29.82,52.48,959,1791.89,98,43,77
Avocado,7.09,24.36,57.29,870,1395.19,99,53,82
Avocado,6.31,28.58,58.07,648,1746.78,106,58,75
Avocado,6.7,24.1,51.95,1040,1153.93,104,20,65
Avocado,6.02,20.2,51.84,857,1206.04,110,27,100
Avocado,6.61,25.02,57.86,687,1027.17,90,43,100
Avocado,6.04,28.73,58.19,93,1325.49,95,20,80
Avocado,6.21,24.89,77.85,1407,1017.38,87,26,87
Avocado,6.81,26.4,71.23,1360,1716.39,113,25,85
Avocado,6.46,21.25,56.16,183,1375.7,105,38,91
Avocado,6.43,20.11,79.44,1377,1436.58,103,43,119
Avocado,6.86,20.37,54.45,189,1399.17,118,47,58
Avocado,6.91,29.68,56.99,1054,1192.16,90,35,91
Avocado,7.45,25.49,58.07,1229,1588.69,102,39,110
Avocado,7.14,20.73,62.32,925,1218.54,83,40,91
Avocado,6.91,24.71,68.28,959,1521.96,104,59,111
Avocado,6.49,27.58,61.79,551,1406.84,115,40,74
Avocado,7.06,28.46,78.95,97,1354.36,83,31,79
Avocado,7.1,23.55,55.47,1101,1239.83,112,25,92
Avocado,6.88,23.54,68.9,1493,1710.91,118,40,74
Avocado,6.28,20.55,62.89,817,1587.77,108,59,77
Avocado,7.36,28.49,69.89,541,1726.49,89,51,94
Avocado,7.03,21.58,50.37,120,1350.9,102,58,100
Avocado,6.31,28.67,74.02,1282,1084.96,96,29,89
Avocado,7.36,22.44,61.58,112,1655.25,110,24,111
Avocado,6.78,21.6,51.86,1349,1083.6,114,26,101
Avocado,7.25,26.26,55.6,1216,1363.9,119,20,88
Avocado,7.15,26.76,58.22,1219,1633.11,100,38,101
Avocado,7.34,28.39,64.28,230,1757.17,99,48,90
Avocado,7.44,28.67,74.2,935,1660.44,86,50,72
Avocado,6.28,20.5,75.14,409,1496.1,110,22,106
Avocado,7.08,27.98,57.76,273,1369.5,117,60,60
Avocado,7.13,27.87,78.85,608,1127.67,99,24,88
Avocado,6.75,28.0,78.76,358,1735.4,104,48,101
Avocado,6.16,26.93,77.96,124,1427.53,93,60,99
Avocado,6.99,27.64,70.62,741,1542.95,110,38,71
Avocado,6.88,24.66,73.07,1249,1637.48,119,29,119
Avocado,6.97,23.61,65.8,561,1156.88,96,33,89
Avocado,6.35,28.15,71.22,298,1303.94,83,24,69
Avocado,6.31,29.22,67.52,1361,1461.1,108,23,92
Avocado,7.14,23.13,52.02,1397,1679.2,105,43,73
Avocado,6.82,20.99,58.18,86,1209.47,98,57,100
Avocado,6.38,28.49,62.77,1459,1389.54,90,22,71
Avocado,6.84,20.99,68.23,276,1514.0,114,29,111
Avocado,6.11,29.66,74.84,225,1725.73,108,38,81
Avocado,6.1,23.42,52.04,76,1009.93,89,31,63
Avocado,6.41,22.35,76.58,198,1756.17,115,50,81
Avocado,7.16,23.02,80.0,1052,1273.68,107,26,53
Avocado,6.19,25.44,79.95,1110,1073.84,89,38,76
Avocado,7.04,28.05,66.72,658,1556.13,111,51,59
Avocado,6.62,21.96,61.42,746,1012.16,114,34,93
Avocado,7.47,29.96,65.49,1107,1729.96,115,47,91
Avocado,6.93,26.9,72.87,91,1588.56,114,25,120
Avocado,7.33,24.8,64.1,69,1025.08,90,22,78
Avocado,6.07,21.28,51.15,1205,1658.89,104,57,82
Avocado,7.48,24.9,65.93,860,1474.61,87,60,75
Avocado,6.67,21.59,51.54,1313,1271.97,117,22,56
Avocado,6.98,24.36,72.5,235,1191.63,118,60,72
Avocado,6.72,26.62,51.61,800,1205.29,107,28,86
Avocado,6.25,21.1,52.32,107,1285.73,99,40,62
Avocado,7.13,27.57,78.41,1129,1510.05,107,45,111
Avocado,6.3,23.64,79.71,1218,1692.86,80,44,101
Avocado,6.87,21.21,72.39,1411,1778.34,101,44,56
Avocado,6.5,27.4,75.92,87,1623.16,105,51,78
Avocado,6.35,28.28,52.17,1055,1206.53,89,21,67
Avocado,6.49,20.73,65.04,425,1744.01,87,59,73
Avocado,6.75,29.07,79.98,1045,1134.09,90,52,106
Avocado,6.5,27.38,78.84,949,1109.53,88,30,57
Avocado,6.48,26.81,53.09,110,1395.14,114,56,74
Avocado,6.04,20.44,50.64,612,1075.15,105,53,87
Avocado,7.29,24.83,56.02,806,1347.24,89,60,90
Avocado,7.43,24.83,51.93,425,1508.56,97,28,56
Avocado,6.54,26.51,69.14,763,1492.25,101,36,107
Avocado,6.05,22.7,79.24,339,1659.62,109,24,74
Avocado,6.22,29.5,51.04,1169,1578.17,108,57,117
Avocado,6.89,22.86,54.61,330,1538.71,106,41,64
Avocado,6.77,24.6,51.91,816,1216.7,114,56,102
Avocado,6.02,27.59,66.76,1027,1076.16,120,35,100
Avocado,6.9,28.38,56.14,999,1726.24,115,60,70
Avocado,6.88,23.3,79.48,1034,1612.66,87,50,96
Avocado,6.25,23.5,53.32,316,1625.67,84,28,88
Avocado,6.93,29.43,67.57,409,1730.54,108,54,59
Avocado,6.69,28.23,77.81,812,1361.64,98,47,57
Avocado,6.87,20.06,68.44,1487,1561.6,110,28,95
Avocado,6.29,29.17,55.15,594,1521.12,109,49,109
Avocado,7.29,21.44,56.69,970,1391.64,104,45,117
Avocado,6.51,27.17,78.29,67,1572.39,119,52,76
Avocado,7.42,20.55,73.25,243,1567.34,109,24,51
Avocado,7.08,25.44,70.33,1284,1019.64,90,24,60
Avocado,7.05,29.36,59.24,406,1604.55,106,20,87
Avocado,6.08,24.0,54.17,1001,1101.69,86,53,115
Avocado,6.33,23.75,71.03,877,1194.16,116,29,86
Avocado,7.09,24.97,59.69,890,1190.36,85,28,95
Avocado,6.1,24.45,52.93,86,1292.45,107,46,79
Avocado,7.17,26.11,79.4,940,1163.34,116,55,55
Avocado,6.12,22.19,54.41,900,1058.67,85,52,53
Avocado,6.84,22.74,77.58,103,1664.97,84,24,78
Avocado,7.44,22.04,76.83,751,1020.92,105,43,80
Avocado,6.41,25.55,73.34,1084,1032.28,85,52,64
Avocado,6.36,25.41,79.0,346,1014.01,116,60,101
Avocado,6.33,20.04,77.81,1021,1453.44,108,57,116
Avocado,6.2,24.69,79.05,794,1351.28,115,31,53
Avocado,6.59,21.1,51.28,914,1145.31,87,41,66
Avocado,7.16,25.52,67.34,1001,1213.24,89,44,116
Avocado,7.16,25.07,60.29,659,1454.28,81,24,118
Avocado,6.73,21.54,71.31,918,1171.59,94,54,59
Avocado,7.12,29.92,62.76,1076,1242.6,104,22,100
Avocado,6.31,25.95,58.88,184,1580.04,120,30,117
Avocado,6.29,26.49,70.42,1076,1614.71,101,41,65
Avocado,6.85,28.93,50.22,495,1141.54,114,57,67
Avocado,6.67,28.68,73.41,834,1639.99,109,53,111
Avocado,7.45,21.23,59.77,112,1293.13,83,50,86
Avocado,7.39,24.19,57.17,1282,1299.12,111,29,85
Avocado,6.81,25.78,62.58,442,1407.09,99,25,105
Avocado,6.3,20.77,79.53,963,1076.33,94,38,95
Avocado,7.01,20.92,52.11,641,1540.07,83,34,79
Avocado,6.12,21.28,73.56,653,1728.91,120,40,81
Avocado,6.8,29.49,73.27,1436,1594.52,94,56,80
Avocado,6.52,20.4,55.57,1169,1077.46,104,46,95
Avocado,7.13,24.02,50.31,1143,1167.42,80,55,57
Avocado,6.56,28.92,65.09,895,1479.62,92,28,82
Avocado,7.37,25.86,69.99,67,1630.87,96,43,50
Avocado,6.39,25.09,54.42,501,1234.33,112,56,106
Avocado,7.2,25.56,73.61,1266,1645.07,118,27,108
Avocado,6.36,21.49,64.16,144,1020.55,83,28,66
Avocado,6.05,24.06,78.81,406,1342.43,112,36,55
Avocado,7.37,24.83,56.21,1408,1460.46,90,48,84
Avocado,6.58,22.28,59.09,415,1454.19,119,54,118
Avocado,6.86,29.45,74.25,304,1391.21,97,25,68
Avocado,6.98,26.51,78.7,433,1525.52,90,25,93
Avocado,6.78,24.8,61.34,1383,1511.04,84,46,72
Avocado,6.93,29.3,66.67,1476,1093.77,117,45,86
Avocado,6.86,28.41,50.98,333,1518.86,88,58,91
Avocado,7.32,25.21,66.8,578,1137.78,116,32,85
Avocado,6.75,27.3,74.72,1178,1793.13,103,39,120
Avocado,6.65,28.22,61.85,617,1645.85,89,56,83
Avocado,6.84,24.88,62.16,912,1248.51,94,23,66
Avocado,6.78,26.63,64.1,715,1770.36,107,34,112
Avocado,6.26,21.65,55.17,589,1309.8,102,39,71
Avocado,6.83,25.93,65.3,508,1065.73,90,46,63
Avocado,6.68,29.66,78.6,771,1171.18,102,38,113
Avocado,7.2,21.63,76.8,434,1193.76,112,47,53
Avocado,7.44,23.27,52.68,1123,1663.29,106,29,67
Avocado,7.43,20.64,70.17,206,1459.96,115,25,88
Avocado,6.49,29.01,68.0,477,1342.43,118,52,70
Avocado,6.79,28.81,67.81,901,1126.81,113,52,66
Avocado,6.79,25.1,68.52,210,1204.65,96,57,70
Avocado,6.5,25.74,54.72,764,1480.29,88,41,89
Avocado,7.1,21.23,63.37,1167,1317.77,96,60,86
Avocado,6.08,22.79,61.13,267,1622.4,98,25,75
Avocado,7.09,21.03,66.8,1008,1390.38,84,55,116
Avocado,6.59,23.54,58.7,1120,1655.35,83,20,73
Avocado,6.06,28.15,71.57,392,1707.38,94,60,64
Avocado,6.23,23.06,75.61,70,1467.68,86,45,95
Avocado,6.67,23.04,56.13,806,1179.25,116,50,79
Avocado,6.6,20.32,77.14,887,1234.3,91,60,90
Avocado,6.0,29.37,60.89,812,1568.02,89,28,112
Avocado,6.6,29.96,55.71,1338,1149.7,85,50,109
Avocado,6.04,21.75,56.97,1194,1691.19,100,36,86
Avocado,6.75,25.99,71.08,896,1361.64,118,33,65
Avocado,6.48,26.72,74.86,1252,1061.5,84,55,52
Avocado,6.22,25.54,75.72,960,1165.33,113,33,69
Avocado,6.8,25.04,52.79,586,1142.96,85,51,50
Avocado,6.2,29.15,58.34,586,1676.77,90,33,110
Avocado,6.69,24.1,54.5,1277,1475.56,88,34,65
Beans,6.46,21.93,57.31,1012,539.51,82,30,91
Beans,6.67,19.5,66.94,902,588.4,116,29,115
Beans,6.08,18.89,62.51,1013,568.0,96,39,85
Beans,6.44,23.18,67.08,721,505.15,88,26,96
Beans,6.42,20.05,65.99,878,630.9,82,36,120
Beans,6.03,22.51,60.61,1145,626.55,88,25,88
Beans,6.21,18.46,63.34,628,524.2,101,27,102
Beans,6.49,20.7,55.75,1190,560.53,101,40,99
Beans,6.1,18.37,50.42,1476,515.64,109,20,86
Beans,6.69,21.68,64.19,8,581.59,107,36,96
Beans,6.84,21.84,54.43,1319,562.42,104,28,96
Beans,6.68,24.98,65.91,939,696.8,103,33,110
Beans,6.22,24.96,66.61,1257,643.01,106,30,85
Beans,6.14,19.4,54.28,610,558.99,109,20,116
Beans,6.53,23.45,66.7,563,530.91,89,28,119
Beans,6.43,23.14,69.89,984,507.75,94,27,105
Beans,6.91,18.53,54.08,515,685.22,86,37,106
Beans,6.5,20.59,63.26,811,542.25,100,39,88
Beans,6.83,20.32,66.88,1253,618.26,98,23,100
Beans,6.49,22.46,53.82,1429,614.9,110,29,93
Beans,6.21,21.77,64.38,408,513.8,85,36,115
Beans,6.27,24.15,62.2,628,588.97,89,33,98
Beans,6.31,19.36,66.05,1043,597.1,95,36,109
Beans,6.67,21.51,61.09,621,508.68,81,21,116
Beans,6.56,18.5,60.56,204,693.11,108,32,115
Beans,6.39,23.43,69.08,473,534.78,89,36,111
Beans,6.83,19.27,59.18,510,644.4,83,25,113
Beans,6.24,24.31,50.05,742,605.37,99,35,109
Beans,6.84,22.52,54.75,696,509.71,108,23,106
Beans,6.9,20.13,51.16,1080,688.84,111,24,108
Beans,6.76,24.73,53.28,791,639.46,111,29,95
Beans,6.61,23.23,68.57,1092,504.69,98,32,81
Beans,6.77,18.69,59.29,188,541.57,119,40,98
Beans,6.3,23.65,62.57,1038,542.97,117,39,91
Beans,6.01,21.13,50.34,1048,504.17,110,25,111
Beans,6.27,23.82,69.11,728,555.4,118,26,90
Beans,6.36,24.31,66.14,222,688.49,120,20,120
Beans,6.59,23.8,56.11,393,685.68,80,22,105
Beans,6.28,19.83,67.33,430,582.09,80,37,88
Beans,6.59,23.8,58.35,281,555.68,106,24,101
Beans,6.89,19.16,53.85,1035,558.99,87,39,108
Beans,6.42,23.23,63.41,59,616.44,106,23,94
Beans,6.44,23.31,60.98,620,672.07,100,32,103
Beans,6.25,19.56,59.22,536,661.54,120,20,85
Beans,6.98,20.78,60.84,461,665.13,99,20,91
Beans,6.49,22.32,60.94,1164,660.9,94,20,93
Beans,6.31,24.17,56.93,591,677.17,111,33,83
Beans,6.95,19.71,55.14,369,698.8,83,33,110
Beans,6.78,18.53,53.36,526,539.79,104,26,101
Beans,6.77,20.78,57.07,139,550.84,83,24,80
Beans,6.13,18.05,53.94,1412,587.68,87,26,107
Beans,6.93,21.75,69.49,870,635.04,91,26,118
Beans,6.9,18.28,52.85,99,602.22,119,32,86
Beans,6.67,20.83,58.07,509,586.42,96,27,119
Beans,6.12,23.63,54.28,408,632.73,89,22,95
Beans,6.53,23.93,52.64,153,614.7,119,38,93
Beans,6.73,20.21,55.13,535,510.88,115,36,81
Beans,6.34,19.73,58.63,999,678.64,102,38,109
Beans,6.71,18.39,69.81,883,621.31,99,28,100
Beans,6.85,21.5,61.18,1133,513.81,84,21,95
Beans,6.25,19.43,64.15,168,607.24,116,25,106
Beans,6.16,20.95,52.13,699,504.24,81,38,113
Beans,6.1,19.06,60.9,274,607.43,99,38,103
Beans,6.44,19.36,64.58,1135,512.55,99,24,115
Beans,6.19,18.78,68.64,1200,659.78,112,40,116
Beans,6.81,19.45,51.59,922,597.43,82,25,97
Beans,6.58,19.0,64.54,1187,662.37,113,40,108
Beans,6.73,18.14,65.78,885,606.66,102,25,98
Beans,6.48,24.38,53.1,1395,618.1,91,37,119
Beans,6.54,22.6,51.94,580,570.9,113,26,108
Beans,6.09,19.85,57.17,710,631.45,82,38,80
Beans,6.02,22.9,56.46,1219,627.69,110,38,112
Beans,6.39,19.62,50.29,404,615.13,83,37,88
Beans,6.3,22.63,62.47,1139,548.17,108,24,116
Beans,6.72,23.95,52.31,868,523.58,116,33,110
Beans,6.31,19.18,61.35,1424,691.4,110,40,83
Beans,6.55,20.81,61.58,942,673.14,95,20,92
Beans,6.59,19.18,53.56,290,682.82,102,31,117
Beans,6.72,22.5,56.66,1472,608.15,106,20,83
Beans,6.47,18.04,50.28,1181,635.72,93,20,119
Beans,6.23,21.89,67.72,660,652.32,94,25,100
Beans,6.01,19.63,58.76,682,574.56,101,23,96
Beans,6.56,23.34,53.57,1430,592.52,93,23,108
Beans,6.13,24.83,63.78,1424,585.81,106,21,109
Beans,6.1,24.99,60.51,1078,560.84,90,21,113
Beans,6.5,24.35,57.16,87,563.72,84,36,114
Beans,6.79,21.86,67.39,832,570.75,85,33,116
Beans,6.83,22.48,50.39,98,587.02,100,36,95
Beans,6.62,19.48,66.59,1319,501.11,117,40,104
Beans,6.12,22.26,58.77,67,601.32,98,29,104
Beans,6.69,22.05,69.51,96,599.28,87,37,87
Beans,6.93,18.08,63.39,1067,669.4,101,39,89
Beans,6.41,24.64,68.68,699,562.56,95,37,94
Beans,6.53,22.64,63.84,935,562.6,96,20,108
Beans,6.89,24.9,64.66,234,694.01,92,29,105
Beans,6.08,22.73,59.55,1280,503.45,113,38,109
Beans,6.81,21.08,66.92,788,669.18,83,39,80
Beans,6.39,19.13,60.22,1257,564.83,112,20,108
Beans,6.38,22.88,58.24,1148,524.78,95,26,116
Beans,6.99,21.12,60.74,1469,679.47,103,34,98
Beans,6.29,23.1,64.56,317,511.97,116,31,113
Beans,6.88,20.18,59.48,609,617.21,89,25,105
Beans,6.74,23.73,69.06,858,677.23,104,34,101
Beans,6.43,18.08,52.23,1084,624.16,116,38,99
Beans,6.53,19.4,68.44,893,567.84,118,35,86
Beans,6.89,20.71,60.23,889,599.63,105,36,86
Beans,6.84,23.63,67.74,967,647.48,83,37,83
Beans,6.3,23.24,64.4,639,524.04,95,36,108
Beans,6.09,18.68,67.17,856,557.44,118,20,112
Beans,6.59,21.83,66.5,885,561.73,119,25,114
Beans,6.99,20.6,52.46,378,569.46,119,38,98
Beans,6.4,20.37,52.98,1230,512.31,85,37,87
Beans,6.85,19.07,60.46,6,683.22,92,37,99
Beans,6.8,24.34,67.67,1138,654.61,89,22,99
Beans,6.08,23.71,61.96,1261,608.27,83,37,103
Beans,6.74,24.37,53.3,1069,639.76,115,28,82
Beans,6.62,19.15,61.51,461,509.35,84,37,113
Beans,6.59,19.47,65.58,1131,570.02,80,24,112
Beans,6.1,19.72,67.92,124,613.72,81,20,91
Beans,6.55,21.85,55.94,394,569.94,83,37,90
Beans,6.55,19.38,64.24,1173,625.65,101,25,85
Beans,6.84,21.24,50.42,762,534.42,85,30,94
Beans,6.42,23.34,57.84,564,610.19,90,21,113
Beans,6.88,19.92,67.34,1488,623.63,92,39,107
Beans,6.74,19.28,66.28,1390,698.85,89,29,110
Beans,6.1,21.22,55.11,1481,689.05,88,27,95
Beans,6.97,18.01,53.91,1276,508.59,113,31,84
Beans,6.41,22.18,62.23,710,587.9,88,25,119
Beans,6.07,21.58,68.12,980,584.38,112,39,98
Beans,6.13,22.45,51.52,329,514.08,81,25,94
Beans,6.07,22.05,51.49,1382,531.63,110,29,106
Beans,6.13,19.2,60.8,210,528.59,83,40,119
Beans,6.69,21.97,67.07,1489,648.36,119,22,108
Beans,6.37,23.74,59.33,1402,659.58,102,38,80
Beans,6.7,23.17,51.94,1088,656.15,89,30,94
Beans,6.05,22.81,50.33,1176,544.48,116,32,99
Beans,6.54,22.03,68.9,169,686.13,94,29,86
Beans,6.58,23.53,51.63,645,596.95,114,24,83
Beans,6.02,24.98,52.64,620,644.63,114,31,93
Beans,6.5,21.27,64.36,976,625.35,95,36,83
Beans,6.37,22.79,56.21,725,514.74,106,26,119
Beans,6.92,18.27,59.45,1015,526.77,111,31,86
Beans,6.77,20.46,57.35,34,648.34,82,28,111
Beans,6.34,23.88,66.14,1116,552.77,105,34,98
Beans,6.47,23.4,59.79,1051,505.45,108,25,113
Beans,6.8,24.52,68.13,1209,630.8,117,22,91
Beans,6.22,20.4,52.01,232,630.5,117,34,112
Beans,6.31,20.52,61.01,583,530.79,102,39,92
Beans,6.96,20.49,50.36,701,532.18,108,28,86
Beans,6.83,19.05,58.38,1430,578.04,94,38,81
Beans,6.08,23.88,64.75,102,586.91,93,36,112
Beans,6.47,22.18,59.52,413,684.99,109,24,95
Beans,6.5,23.52,61.25,1098,681.64,120,27,117
Beans,6.68,21.76,68.31,640,670.87,86,31,107
Beans,6.2,22.23,57.34,1372,677.32,90,31,97
Beans,6.4,21.11,50.91,1044,512.77,101,38,90
Beans,6.2,23.3,53.87,244,624.52,107,20,85
Beans,6.88,22.45,50.67,959,637.48,87,24,92
