ph,temperature,humidity,altitude,rainfall,N,P,K,label
5.6,10.18,39.57,2596.0,673.67,119.0,28.0,152.0,Apple
6.28,15.79,47.94,1407.0,874.03,126.0,25.0,226.0,Apple
5.66,26.69,38.04,1430.0,903.97,113.0,25.0,192.0,Apple
5.63,24.02,40.42,2959.0,754.2,135.0,18.0,221.0,Apple
6.68,24.44,42.66,2057.0,818.15,129.0,18.0,242.0,Apple
5.94,21.34,30.35,1712.0,612.08,103.0,17.0,176.0,Apple
5.9,12.97,46.58,3022.0,695.22,88.0,30.0,219.0,Apple
5.73,22.28,30.55,2886.0,873.62,121.0,15.0,243.0,Apple
6.32,22.78,31.88,2987.0,922.81,113.0,21.0,201.0,Apple
6.84,24.62,38.62,2353.0,635.37,97.0,28.0,158.0,Apple
6.77,21.03,30.76,2455.0,810.17,86.0,28.0,206.0,Apple
6.45,16.12,43.88,2908.0,800.74,133.0,15.0,197.0,Apple
6.88,17.41,43.33,1924.0,604.67,98.0,30.0,244.0,Apple
5.99,23.72,33.32,3130.0,707.01,146.0,29.0,200.0,Apple
6.25,17.41,40.64,2085.0,665.6,124.0,29.0,167.0,Apple
6.65,10.73,39.55,1537.0,861.07,81.0,24.0,155.0,Apple
6.57,12.34,37.19,3126.0,980.48,103.0,30.0,186.0,Apple
6.98,16.96,44.19,1642.0,983.47,132.0,26.0,220.0,Apple
6.94,18.78,44.44,2244.0,648.47,131.0,24.0,171.0,Apple
6.54,24.04,34.37,1738.0,811.24,130.0,19.0,206.0,Apple
7.02,14.25,50.63,157.0,924.17,118.0,24.0,165.0,Apricot
7.33,27.64,32.8,882.0,803.44,93.0,50.0,112.0,Apricot
6.75,22.31,33.45,138.0,996.04,124.0,69.0,80.0,Apricot
6.65,23.46,61.07,532.0,1093.1,149.0,48.0,200.0,Apricot
7.14,28.99,49.56,102.0,793.05,87.0,52.0,150.0,Apricot
5.81,13.98,44.2,298.0,1147.56,114.0,72.0,224.0,Apricot
5.78,29.98,48.75,143.0,679.33,147.0,41.0,123.0,Apricot
6.43,22.6,71.87,223.0,1128.26,142.0,64.0,186.0,Apricot
7.45,22.56,62.72,489.0,1077.65,123.0,87.0,248.0,Apricot
5.84,28.0,39.9,100.0,777.58,149.0,48.0,109.0,Apricot
7.27,17.39,30.18,875.0,829.27,142.0,46.0,122.0,Apricot
6.17,27.94,52.1,173.0,873.1,81.0,40.0,217.0,Apricot
6.77,12.07,42.7,321.0,879.35,116.0,26.0,179.0,Apricot
7.1,17.98,74.57,918.0,1181.15,142.0,87.0,244.0,Apricot
5.63,12.91,49.64,605.0,629.57,111.0,66.0,194.0,Apricot
5.65,19.01,42.62,894.0,1005.56,137.0,46.0,225.0,Apricot
6.3,23.3,51.2,803.0,954.19,150.0,53.0,173.0,Apricot
5.7,23.98,75.0,238.0,754.32,117.0,57.0,125.0,Apricot
7.05,25.23,49.02,485.0,1091.57,86.0,67.0,83.0,Apricot
7.16,28.5,30.12,972.0,937.18,135.0,51.0,116.0,Apricot
5.98,26.64,31.47,715.0,901.91,128.0,89.0,181.0,Apricot
7.5,12.56,61.09,830.0,859.63,111.0,26.0,182.0,Apricot
7.26,25.49,45.84,969.0,728.31,137.0,61.0,214.0,Apricot
6.74,26.28,54.11,848.0,804.08,147.0,58.0,100.0,Apricot
5.61,21.05,66.52,670.0,703.98,100.0,62.0,161.0,Apricot
7.08,27.41,62.9,470.0,1030.36,136.0,38.0,95.0,Apricot
6.35,23.48,70.62,279.0,780.98,106.0,49.0,88.0,Apricot
6.39,20.87,52.38,262.0,787.43,106.0,87.0,130.0,Apricot
6.76,25.32,58.83,800.0,1179.98,114.0,88.0,122.0,Apricot
5.82,13.26,37.96,821.0,1080.66,125.0,36.0,139.0,Apricot
7.4,29.03,30.85,898.0,822.1,128.0,33.0,233.0,Apricot
6.16,21.86,56.55,755.0,952.97,83.0,80.0,146.0,Apricot
6.95,14.81,67.35,92.0,881.25,103.0,95.0,104.0,Apricot
6.21,27.66,54.68,604.0,899.5,142.0,28.0,122.0,Apricot
7.2,14.41,70.57,917.0,1012.9,81.0,51.0,86.0,Apricot
7.19,18.96,76.45,162.0,840.24,94.0,77.0,135.0,Apricot
5.58,27.12,41.79,749.0,706.16,146.0,96.0,81.0,Apricot
6.41,15.99,36.99,678.0,781.24,135.0,39.0,234.0,Apricot
6.47,14.46,54.0,82.0,1006.79,89.0,64.0,197.0,Apricot
7.17,19.57,51.24,914.0,1066.15,90.0,37.0,84.0,Apricot
5.87,26.25,77.0,68.0,707.13,91.0,86.0,103.0,Apricot
7.14,18.45,68.3,406.0,737.82,104.0,67.0,138.0,Apricot
6.47,16.52,54.86,516.0,1081.78,89.0,96.0,92.0,Apricot
6.36,14.15,44.35,565.0,829.19,86.0,97.0,118.0,Apricot
6.68,15.16,36.45,201.0,1086.06,105.0,52.0,104.0,Apricot
5.88,27.35,60.66,431.0,891.76,82.0,63.0,104.0,Apricot
6.64,27.34,38.38,423.0,609.45,142.0,62.0,204.0,Apricot
6.78,13.6,72.56,541.0,806.5,129.0,64.0,106.0,Apricot
6.24,25.04,37.91,370.0,980.75,129.0,33.0,219.0,Apricot
7.43,12.57,38.92,224.0,763.89,124.0,80.0,189.0,Apricot
5.81,18.96,77.27,425.0,869.92,135.0,63.0,93.0,Apricot
6.43,17.01,54.48,350.0,1146.17,123.0,49.0,237.0,Apricot
5.8,14.38,73.44,863.0,1004.65,97.0,23.0,171.0,Apricot
5.85,24.8,65.86,64.0,947.8,130.0,66.0,116.0,Apricot
6.28,25.74,54.01,218.0,804.0,96.0,100.0,92.0,Apricot
5.84,12.62,40.23,206.0,1156.7,84.0,45.0,81.0,Apricot
5.97,17.61,46.44,81.0,1049.52,99.0,43.0,87.0,Apricot
5.78,17.83,79.2,501.0,691.39,85.0,68.0,118.0,Apricot
7.08,20.3,30.71,386.0,684.42,109.0,22.0,165.0,Apricot
5.7,28.59,66.88,455.0,824.47,115.0,95.0,214.0,Apricot
7.03,22.99,46.37,294.0,612.34,81.0,47.0,248.0,Apricot
5.9,25.54,30.94,688.0,611.48,119.0,77.0,174.0,Apricot
6.18,14.07,68.97,622.0,692.22,92.0,32.0,92.0,Apricot
6.6,22.86,74.25,815.0,1005.75,88.0,55.0,177.0,Apricot
6.76,15.88,56.92,602.0,858.83,134.0,34.0,210.0,Apricot
6.64,20.43,48.2,711.0,686.15,123.0,34.0,154.0,Apricot
7.23,27.34,43.47,815.0,745.4,88.0,35.0,237.0,Apricot
6.68,14.78,42.79,567.0,923.5,100.0,29.0,231.0,Apricot
7.39,19.87,72.71,742.0,1056.71,148.0,45.0,243.0,Apricot
6.89,12.46,78.74,256.0,1007.69,84.0,40.0,199.0,Apricot
6.96,26.41,55.27,793.0,1099.3,118.0,53.0,179.0,Apricot
6.34,17.47,44.51,524.0,639.99,144.0,24.0,229.0,Apricot
7.44,24.93,78.07,849.0,1096.49,142.0,45.0,247.0,Apricot
7.45,14.76,76.11,325.0,846.61,128.0,49.0,140.0,Apricot
7.27,29.67,37.01,403.0,623.0,130.0,88.0,122.0,Apricot
5.95,19.15,50.12,566.0,668.64,90.0,50.0,98.0,Apricot
7.06,25.45,47.53,750.0,621.92,107.0,23.0,150.0,Apricot
7.04,27.38,76.65,853.0,755.37,88.0,96.0,164.0,Apricot
5.62,22.19,57.17,87.0,880.9,148.0,72.0,119.0,Apricot
7.19,26.51,31.7,813.0,1056.74,114.0,76.0,105.0,Apricot
6.27,13.37,48.08,415.0,1141.8,128.0,80.0,233.0,Apricot
5.69,13.11,74.14,587.0,824.86,124.0,97.0,89.0,Apricot
7.2,16.67,66.3,76.0,986.59,91.0,26.0,180.0,Apricot
5.9,28.64,71.36,241.0,1115.22,106.0,96.0,131.0,Apricot
5.51,24.23,33.47,545.0,828.76,107.0,99.0,158.0,Apricot
6.83,19.92,58.69,191.0,765.05,129.0,57.0,181.0,Apricot
7.04,21.79,39.53,637.0,860.11,104.0,88.0,124.0,Apricot
5.52,19.99,57.9,812.0,1052.76,118.0,73.0,81.0,Apricot
6.08,27.72,59.21,340.0,1043.87,135.0,61.0,111.0,Apricot
5.6,27.85,79.84,389.0,946.65,87.0,77.0,115.0,Apricot
7.24,25.34,67.54,899.0,733.25,123.0,74.0,171.0,Apricot
6.29,24.1,56.99,211.0,692.7,122.0,82.0,232.0,Apricot
7.34,27.58,76.97,976.0,1114.02,143.0,39.0,196.0,Apricot
6.96,20.7,54.81,572.0,748.96,132.0,60.0,147.0,Apricot
5.69,18.41,72.17,383.0,1148.99,91.0,62.0,158.0,Apricot
5.62,12.03,77.31,441.0,866.83,94.0,36.0,189.0,Apricot
6.54,14.15,52.53,925.0,873.8,97.0,85.0,102.0,Apricot
6.68,13.88,34.24,836.0,802.57,111.0,50.0,99.0,Apricot
7.21,13.13,57.3,288.0,640.78,125.0,60.0,130.0,Apricot
5.53,21.13,35.23,417.0,1147.54,118.0,81.0,99.0,Apricot
5.99,21.51,49.44,296.0,923.93,106.0,23.0,116.0,Apricot
6.41,17.11,61.52,597.0,1082.47,85.0,64.0,166.0,Apricot
7.34,23.32,64.32,276.0,628.78,128.0,76.0,243.0,Apricot
6.88,24.22,60.29,74.0,661.8,130.0,86.0,203.0,Apricot
6.84,14.15,41.06,716.0,1187.17,103.0,39.0,197.0,Apricot
6.59,12.61,30.69,710.0,909.73,100.0,30.0,122.0,Apricot
6.34,12.2,77.01,389.0,914.75,102.0,29.0,138.0,Apricot
5.65,17.49,65.52,206.0,683.74,143.0,59.0,129.0,Apricot
7.23,22.8,42.66,722.0,832.45,102.0,81.0,109.0,Apricot
7.06,24.33,50.15,903.0,1004.17,84.0,66.0,215.0,Apricot
7.05,23.89,56.03,933.0,691.74,113.0,37.0,102.0,Apricot
7.02,29.9,31.28,258.0,1156.81,133.0,27.0,236.0,Apricot
6.58,14.1,54.08,176.0,1060.98,145.0,93.0,151.0,Apricot
6.46,16.02,46.28,588.0,867.18,99.0,74.0,135.0,Apricot
6.79,15.4,60.29,726.0,1081.7,133.0,33.0,216.0,Apricot
5.79,29.14,44.11,906.0,913.99,123.0,66.0,226.0,Apricot
5.52,24.6,42.53,714.0,1190.48,131.0,65.0,215.0,Apricot
6.98,21.52,65.63,503.0,883.14,120.0,97.0,88.0,Apricot
5.6,15.26,76.12,376.0,1011.41,149.0,47.0,141.0,Apricot
6.62,17.58,49.84,508.0,916.74,116.0,66.0,143.0,Apricot
6.94,17.06,58.17,859.0,815.78,88.0,70.0,221.0,Apricot
6.72,26.62,33.87,691.0,810.63,87.0,98.0,200.0,Apricot
6.83,12.1,60.15,756.0,799.32,147.0,86.0,232.0,Apricot
5.91,25.71,69.54,929.0,1096.88,86.0,84.0,241.0,Apricot
7.26,19.67,76.14,231.0,1103.61,119.0,87.0,250.0,Apricot
6.1,24.63,49.06,248.0,712.49,145.0,48.0,90.0,Apricot
5.72,29.29,77.26,104.0,750.76,113.0,40.0,88.0,Apricot
7.22,12.87,46.24,352.0,1078.57,142.0,51.0,155.0,Apricot
6.48,17.59,32.56,120.0,750.83,139.0,36.0,225.0,Apricot
6.12,22.51,52.97,287.0,918.26,148.0,80.0,197.0,Apricot
6.73,24.11,60.1,77.0,779.2,137.0,35.0,170.0,Apricot
5.94,15.58,69.52,274.0,980.31,130.0,30.0,245.0,Apricot
6.84,24.41,56.51,141.0,1032.75,130.0,36.0,156.0,Apricot
6.92,22.4,77.19,391.0,627.39,117.0,90.0,193.0,Apricot
7.25,24.57,54.81,485.0,1068.18,102.0,92.0,162.0,Apricot
5.72,29.48,55.09,895.0,853.72,144.0,33.0,88.0,Apricot
6.48,23.65,66.69,914.0,1040.96,139.0,71.0,225.0,Apricot
7.16,15.21,62.37,291.0,1155.52,113.0,62.0,147.0,Apricot
6.67,13.58,32.68,788.0,818.79,132.0,52.0,248.0,Apricot
5.77,12.1,59.8,878.0,727.47,112.0,20.0,228.0,Apricot
7.21,28.08,45.85,905.0,1094.49,120.0,47.0,149.0,Apricot
6.88,18.76,68.28,733.0,644.96,138.0,90.0,242.0,Apricot
6.54,21.34,68.81,865.0,1085.21,127.0,45.0,198.0,Apricot
6.07,21.91,51.14,871.0,1006.78,123.0,63.0,239.0,Apricot
6.67,27.89,66.2,589.0,1104.86,115.0,79.0,238.0,Apricot
6.23,29.58,60.92,352.0,1195.0,107.0,81.0,148.0,Apricot
6.61,21.18,40.4,770.0,630.09,121.0,30.0,247.0,Apricot
7.5,28.32,69.79,184.0,1009.49,112.0,39.0,184.0,Apricot
7.08,27.78,71.83,442.0,772.28,115.0,93.0,157.0,Apricot
7.08,13.38,63.69,392.0,1007.41,149.0,34.0,203.0,Apricot
6.97,16.34,67.27,732.0,752.53,130.0,54.0,91.0,Apricot
5.89,13.94,59.91,803.0,1119.72,107.0,51.0,149.0,Apricot
6.25,14.06,60.43,951.0,1063.81,119.0,37.0,87.0,Apricot
7.16,18.84,37.51,444.0,868.91,95.0,73.0,136.0,Apricot
7.42,15.25,39.21,580.0,784.48,80.0,25.0,221.0,Apricot
5.69,19.31,62.65,75.0,1112.7,127.0,31.0,155.0,Apricot
5.63,23.55,52.12,746.0,608.29,129.0,53.0,136.0,Apricot
6.25,21.04,37.35,810.0,760.2,150.0,92.0,164.0,Apricot
6.44,17.83,55.8,889.0,1123.48,83.0,23.0,207.0,Apricot
6.83,14.42,32.74,588.0,1125.8,129.0,21.0,221.0,Apricot
6.26,12.45,34.88,221.0,1179.44,135.0,73.0,208.0,Apricot
7.24,26.69,40.24,821.0,1104.99,123.0,57.0,97.0,Apricot
5.92,14.86,73.17,851.0,1013.99,92.0,89.0,97.0,Apricot
5.86,19.98,50.73,883.0,644.18,105.0,76.0,99.0,Apricot
5.6,25.03,70.57,519.0,963.9,142.0,97.0,215.0,Apricot
5.87,13.88,62.5,571.0,970.96,132.0,33.0,117.0,Apricot
6.85,13.02,37.18,500.0,1155.19,93.0,30.0,193.0,Apricot
6.46,24.18,33.78,631.0,885.42,104.0,32.0,188.0,Apricot
5.74,27.76,66.14,528.0,927.92,127.0,67.0,148.0,Apricot
5.9,23.48,49.56,488.0,755.51,82.0,30.0,176.0,Apricot
5.53,29.58,44.43,796.0,859.85,113.0,27.0,171.0,Apricot
6.97,13.29,72.37,539.0,1105.23,137.0,69.0,178.0,Apricot
6.45,21.94,79.74,878.0,788.7,134.0,33.0,131.0,Apricot
7.2,12.41,79.64,501.0,664.77,95.0,49.0,214.0,Apricot
6.1,27.37,51.36,992.0,761.26,141.0,64.0,114.0,Apricot
5.58,28.18,32.25,892.0,777.43,110.0,79.0,151.0,Apricot
6.25,18.36,36.06,649.0,756.67,110.0,51.0,173.0,Apricot
6.42,23.65,36.88,184.0,971.6,144.0,70.0,164.0,Apricot
5.98,15.05,58.82,839.0,887.93,104.0,67.0,107.0,Apricot
5.77,22.49,68.86,467.0,699.41,98.0,23.0,139.0,Apricot
6.87,26.68,65.34,567.0,1066.86,107.0,67.0,201.0,Apricot
6.26,14.96,44.15,539.0,1182.39,107.0,39.0,177.0,Apricot
7.1,18.07,78.05,104.0,961.97,131.0,45.0,209.0,Apricot
6.72,27.4,36.53,662.0,1185.93,143.0,96.0,159.0,Apricot
7.36,29.46,30.35,150.0,986.44,134.0,46.0,184.0,Apricot
6.26,28.05,50.8,678.0,662.58,84.0,92.0,126.0,Apricot
5.79,18.56,70.89,295.0,880.08,120.0,90.0,227.0,Apricot
6.96,24.08,40.74,92.0,1167.21,111.0,24.0,209.0,Apricot
5.81,14.08,77.92,212.0,634.94,147.0,48.0,237.0,Apricot
6.02,18.23,35.56,631.0,601.74,89.0,87.0,249.0,Apricot
6.79,18.88,58.79,913.0,1023.19,142.0,61.0,193.0,Apricot
7.35,25.62,38.03,513.0,876.91,92.0,59.0,85.0,Apricot
6.56,16.9,54.85,276.0,610.09,145.0,24.0,145.0,Apricot
5.82,21.6,59.0,615.0,936.16,149.0,34.0,245.0,Apricot
6.42,22.98,36.69,895.0,919.59,150.0,73.0,173.0,Apricot
7.34,16.05,52.04,485.0,854.03,123.0,32.0,103.0,Apricot
5.68,21.73,64.64,608.0,843.2,126.0,25.0,181.0,Apricot
5.74,17.54,68.42,986.0,1092.18,110.0,95.0,82.0,Apricot
6.86,15.82,65.27,312.0,696.09,128.0,64.0,216.0,Apricot
7.38,12.66,75.27,389.0,847.95,98.0,26.0,238.0,Apricot
6.32,25.09,74.74,294.0,1150.04,121.0,50.0,165.0,Avocado
6.63,29.82,65.77,519.0,1333.74,132.0,36.0,174.0,Avocado
6.11,20.75,61.35,739.0,1390.44,133.0,50.0,187.0,Avocado
6.71,21.91,53.98,956.0,1472.28,137.0,38.0,141.0,Avocado
6.95,34.49,57.25,577.0,1010.27,79.0,25.0,160.0,Avocado
6.72,23.49,65.99,1062.0,1361.61,63.0,44.0,174.0,Avocado
7.39,33.25,73.18,435.0,1429.78,99.0,43.0,119.0,Avocado
7.38,22.14,75.37,374.0,934.11,135.0,34.0,81.0,Avocado
6.96,23.42,73.88,1310.0,1434.86,105.0,21.0,164.0,Avocado
6.06,32.47,61.93,1374.0,1084.64,88.0,23.0,142.0,Avocado
7.26,27.38,73.71,857.0,1411.99,148.0,37.0,180.0,Avocado
6.38,25.35,65.31,929.0,1400.51,58.0,36.0,98.0,Avocado
6.72,20.26,78.98,945.0,761.4,99.0,48.0,189.0,Avocado
6.77,34.73,59.01,916.0,1451.29,121.0,49.0,141.0,Avocado
6.42,25.07,70.27,104.0,1184.79,57.0,49.0,117.0,Avocado
6.65,28.05,66.41,1271.0,1273.86,77.0,41.0,141.0,Avocado
7.38,29.72,67.64,790.0,817.6,127.0,43.0,197.0,Avocado
6.53,26.58,68.49,1187.0,1013.97,106.0,36.0,98.0,Avocado
7.2,26.93,56.45,105.0,1315.78,115.0,47.0,160.0,Avocado
6.84,25.58,78.37,1283.0,1455.15,90.0,42.0,160.0,Avocado
6.31,32.06,78.14,167.0,1016.31,101.0,42.0,128.0,Avocado
6.31,21.05,57.27,159.0,1014.48,87.0,28.0,152.0,Avocado
7.46,27.31,76.01,647.0,996.0,54.0,38.0,172.0,Avocado
6.17,22.96,65.22,1397.0,744.58,52.0,39.0,146.0,Avocado
6.79,21.47,77.73,352.0,1169.75,78.0,48.0,102.0,Avocado
6.94,30.37,60.48,435.0,1388.19,148.0,43.0,199.0,Avocado
6.58,33.9,72.12,1328.0,1052.63,71.0,44.0,176.0,Avocado
7.32,31.3,63.76,290.0,1381.75,62.0,34.0,86.0,Avocado
6.37,26.67,51.9,1289.0,1216.12,120.0,36.0,135.0,Avocado
6.51,28.47,64.91,1498.0,1409.05,141.0,34.0,115.0,Avocado
6.26,34.71,57.1,611.0,914.61,138.0,43.0,189.0,Avocado
6.25,28.08,67.03,460.0,1404.52,81.0,47.0,159.0,Avocado
7.01,21.19,55.19,189.0,937.36,150.0,26.0,99.0,Avocado
7.21,28.85,50.35,896.0,743.73,97.0,43.0,135.0,Avocado
6.64,29.66,54.1,372.0,778.91,112.0,21.0,198.0,Avocado
6.14,22.15,78.96,294.0,1107.73,105.0,50.0,124.0,Avocado
6.12,23.84,59.05,530.0,1350.63,74.0,31.0,88.0,Avocado
7.33,30.14,53.94,1207.0,834.88,105.0,24.0,186.0,Avocado
7.12,20.99,77.26,1284.0,1009.05,55.0,31.0,150.0,Avocado
6.57,29.63,55.17,138.0,1411.86,101.0,45.0,136.0,Avocado
7.33,30.65,69.46,456.0,1389.11,64.0,23.0,102.0,Avocado
7.22,26.13,52.54,1343.0,1237.67,92.0,40.0,153.0,Avocado
6.83,33.83,66.84,315.0,990.63,111.0,32.0,183.0,Avocado
6.99,21.07,79.7,1093.0,756.44,118.0,45.0,130.0,Avocado
6.99,21.42,59.28,444.0,1146.02,87.0,33.0,143.0,Avocado
6.78,27.18,60.3,1356.0,857.16,85.0,20.0,194.0,Avocado
7.2,26.63,60.94,438.0,920.34,88.0,38.0,101.0,Avocado
6.59,28.8,55.99,874.0,1031.6,92.0,33.0,157.0,Avocado
6.07,29.02,55.26,1106.0,1276.7,70.0,35.0,183.0,Avocado
6.16,30.56,58.32,1327.0,934.1,104.0,40.0,135.0,Avocado
6.73,21.43,66.39,138.0,1135.8,81.0,33.0,159.0,Avocado
6.26,26.4,63.44,527.0,1266.2,52.0,26.0,186.0,Avocado
6.4,27.55,74.87,579.0,1150.02,89.0,47.0,83.0,Avocado
6.37,24.11,54.7,923.0,1363.54,108.0,24.0,188.0,Avocado
7.2,20.33,78.84,662.0,824.16,72.0,44.0,93.0,Avocado
7.18,30.56,79.15,1135.0,1209.11,114.0,40.0,135.0,Avocado
6.08,31.34,59.74,1128.0,1220.92,124.0,25.0,160.0,Avocado
6.54,28.35,60.25,1328.0,702.53,108.0,46.0,151.0,Avocado
7.4,25.8,65.36,876.0,1426.22,148.0,43.0,197.0,Avocado
6.61,31.13,51.41,947.0,1179.82,100.0,50.0,129.0,Avocado
6.68,31.0,64.88,558.0,1162.48,73.0,46.0,169.0,Avocado
7.41,29.62,60.96,1095.0,1216.78,131.0,43.0,156.0,Avocado
6.93,31.9,59.22,419.0,892.85,127.0,50.0,100.0,Avocado
6.97,24.29,76.47,419.0,946.59,51.0,20.0,81.0,Avocado
6.91,32.29,50.87,201.0,1447.2,122.0,43.0,176.0,Avocado
6.11,34.32,72.47,1253.0,948.06,149.0,46.0,152.0,Avocado
6.3,23.71,60.45,503.0,925.89,69.0,41.0,148.0,Avocado
6.66,25.72,69.12,198.0,1200.11,131.0,26.0,100.0,Avocado
7.27,21.57,68.74,1256.0,1437.59,104.0,34.0,111.0,Avocado
6.62,27.27,60.52,1309.0,1130.21,98.0,36.0,193.0,Avocado
6.44,27.23,68.08,893.0,825.47,109.0,29.0,136.0,Avocado
7.22,29.49,61.02,578.0,984.31,57.0,50.0,110.0,Avocado
6.15,33.41,68.03,1329.0,735.68,95.0,40.0,124.0,Avocado
7.16,30.44,52.79,1118.0,932.98,73.0,35.0,166.0,Avocado
7.41,29.03,76.42,526.0,1227.63,87.0,46.0,135.0,Avocado
6.86,24.84,77.33,87.0,1262.6,139.0,45.0,116.0,Avocado
6.54,25.19,58.22,320.0,865.15,79.0,35.0,83.0,Avocado
6.17,28.75,58.6,346.0,889.79,50.0,48.0,163.0,Avocado
6.74,30.41,52.45,1211.0,987.9,131.0,37.0,111.0,Avocado
6.24,31.93,79.35,1494.0,1159.44,139.0,26.0,125.0,Avocado
6.83,21.18,60.91,986.0,1236.81,84.0,45.0,91.0,Avocado
7.47,23.06,55.68,696.0,879.97,129.0,39.0,86.0,Avocado
7.33,26.48,69.43,1417.0,1205.52,71.0,23.0,142.0,Avocado
6.35,28.34,59.55,456.0,954.75,76.0,49.0,89.0,Avocado
6.4,29.75,76.11,1033.0,817.94,141.0,36.0,156.0,Avocado
6.1,25.39,66.1,964.0,1095.49,145.0,42.0,190.0,Avocado
6.33,24.56,78.06,1342.0,1030.18,52.0,37.0,163.0,Avocado
6.23,21.62,54.74,311.0,1312.82,77.0,46.0,110.0,Avocado
6.01,34.85,76.58,1358.0,1038.25,130.0,45.0,183.0,Avocado
6.42,33.76,71.02,1385.0,883.18,71.0,32.0,134.0,Avocado
6.95,21.36,62.3,1431.0,842.36,105.0,46.0,183.0,Avocado
6.15,28.98,70.05,400.0,949.81,102.0,39.0,82.0,Avocado
7.08,20.65,76.34,568.0,1007.93,96.0,22.0,200.0,Avocado
6.02,28.97,63.73,971.0,1414.03,103.0,33.0,128.0,Avocado
6.76,21.89,71.0,862.0,1033.4,136.0,20.0,176.0,Avocado
6.31,32.91,77.76,176.0,1276.44,147.0,24.0,176.0,Avocado
7.21,28.78,71.25,287.0,772.34,123.0,42.0,186.0,Avocado
6.64,29.71,54.67,323.0,793.62,144.0,31.0,171.0,Avocado
6.62,30.08,70.15,1276.0,782.34,81.0,42.0,152.0,Avocado
6.44,29.8,71.17,1231.0,1440.81,132.0,50.0,141.0,Avocado
7.42,33.81,76.96,362.0,1093.03,63.0,27.0,194.0,Avocado
7.1,29.98,76.21,1173.0,1382.13,51.0,45.0,109.0,Avocado
7.04,32.72,66.08,788.0,747.68,131.0,50.0,165.0,Avocado
7.19,23.82,61.42,705.0,816.57,63.0,43.0,130.0,Avocado
6.09,27.56,63.49,1048.0,1052.67,86.0,20.0,156.0,Avocado
7.0,28.7,72.65,426.0,937.45,129.0,36.0,87.0,Avocado
7.25,25.89,55.79,1335.0,986.83,145.0,24.0,122.0,Avocado
6.04,26.78,53.98,97.0,1264.95,133.0,25.0,125.0,Avocado
6.0,31.15,71.44,1492.0,810.72,119.0,41.0,189.0,Avocado
6.69,20.02,51.26,374.0,894.87,146.0,41.0,176.0,Avocado
6.75,23.24,66.0,1132.0,1222.62,70.0,43.0,142.0,Avocado
6.21,22.61,54.6,783.0,1053.31,123.0,22.0,165.0,Avocado
6.45,30.97,50.61,254.0,1352.23,95.0,37.0,184.0,Avocado
6.56,27.08,64.87,269.0,1497.61,89.0,50.0,83.0,Avocado
7.18,33.44,62.1,606.0,1159.62,67.0,20.0,98.0,Avocado
7.02,30.65,53.36,1269.0,1170.45,107.0,49.0,143.0,Avocado
6.27,24.74,56.07,1087.0,1181.7,80.0,37.0,123.0,Avocado
6.73,30.73,79.34,1314.0,1156.21,126.0,45.0,186.0,Avocado
6.16,27.01,54.4,1313.0,1184.81,127.0,26.0,91.0,Avocado
7.1,22.22,51.46,300.0,1051.66,138.0,21.0,100.0,Avocado
6.11,24.65,50.2,946.0,855.91,143.0,37.0,131.0,Avocado
6.62,27.38,59.22,467.0,853.6,76.0,43.0,110.0,Avocado
7.22,28.66,53.2,305.0,1341.99,127.0,46.0,86.0,Avocado
6.54,33.88,51.35,259.0,936.28,139.0,39.0,125.0,Avocado
7.41,32.5,61.33,216.0,1465.28,141.0,45.0,167.0,Avocado
6.08,20.03,70.32,904.0,798.69,136.0,44.0,142.0,Avocado
6.89,23.02,78.56,460.0,1006.33,78.0,43.0,97.0,Avocado
7.47,31.62,51.7,1144.0,757.64,105.0,23.0,120.0,Avocado
7.42,29.33,65.52,377.0,1407.99,131.0,25.0,148.0,Avocado
7.48,20.11,62.95,469.0,1050.25,56.0,45.0,191.0,Avocado
7.48,25.36,79.69,1421.0,827.38,71.0,24.0,128.0,Avocado
6.59,28.44,50.0,243.0,727.99,123.0,39.0,91.0,Avocado
6.36,31.01,52.36,660.0,1113.03,85.0,32.0,188.0,Avocado
6.52,20.11,77.22,108.0,883.09,150.0,43.0,157.0,Avocado
7.35,20.56,66.53,363.0,732.0,67.0,31.0,95.0,Avocado
6.22,25.29,71.48,1391.0,1379.49,137.0,30.0,159.0,Avocado
6.66,23.99,52.46,395.0,1429.76,137.0,38.0,167.0,Avocado
6.98,27.09,64.34,736.0,1004.84,145.0,24.0,179.0,Avocado
6.85,24.58,72.62,966.0,1281.29,118.0,31.0,157.0,Avocado
7.09,33.72,76.29,220.0,1431.81,108.0,36.0,100.0,Avocado
6.03,34.53,65.05,1147.0,917.69,53.0,41.0,194.0,Avocado
6.35,31.13,67.39,317.0,1268.23,54.0,27.0,120.0,Avocado
7.22,32.22,79.08,73.0,836.78,50.0,26.0,99.0,Avocado
6.73,20.9,73.0,1222.0,890.71,91.0,41.0,192.0,Avocado
7.19,31.33,72.9,1324.0,710.26,109.0,43.0,98.0,Avocado
6.82,25.34,70.89,860.0,772.72,107.0,21.0,125.0,Avocado
6.49,26.55,75.27,147.0,795.8,57.0,24.0,167.0,Avocado
6.49,34.83,69.55,1053.0,1280.69,142.0,35.0,140.0,Avocado
6.42,30.36,62.26,1025.0,1159.91,70.0,22.0,172.0,Avocado
6.59,22.13,70.16,179.0,1378.99,139.0,22.0,119.0,Avocado
7.27,34.67,69.88,808.0,978.82,146.0,39.0,175.0,Avocado
